date,id,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,circumplex.arousal,circumplex.valence,activity,mood
2014-03-21,AS14.15,820.1199998855589,5.0,0.0,106.728,195.22,0.0,0.0,0.0,3.01,14.117,0.0,0.0,0.0,0.0,0.0,-0.3620689655172414,0.9655172413793104,0.22625889436234256,7.0
2014-03-21,AS14.16,120.89899992942806,2.0,0.0,75.148,124.309,5.041,0.0,0.0,0.0,0.0,125.2,0.0,0.0,0.0,0.0,1.3275862068965518,1.0,0.13799736578142466,7.0
2014-03-21,AS14.17,1272.249999523163,0.0,0.0,181.163,891.179,14.096,0.0,0.0,49.205999999999996,45.162,1042.5829999999999,0.0,0.0,0.0,0.0,0.8061224489795918,1.0,0.20983777660224764,8.0
2014-03-21,AS14.19,276.1729996204374,3.0,0.0,137.114,153.381,0.0,0.0,0.0,0.0,42.452,5.037,0.0,0.0,0.0,0.0,0.75,0.45588235294117646,0.10773640101201776,3.0
2014-03-21,AS14.20,30.0939998626709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,7.0
2014-03-21,AS14.25,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666666667,7.0
2014-03-21,AS14.26,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0
2014-03-21,AS14.27,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.28125,6.0
2014-03-21,AS14.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0681818181818182,7.0
2014-03-21,AS14.29,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0222222222222222,8.0
2014-03-21,AS14.30,2708.04699921608,3.0,2.0,405.954,1960.246,93.488,0.0,0.0,0.0,59.816,544.024,0.0,61.8,87.215,0.0,-0.1504424778761062,1.1533923303834808,0.25036026028690206,8.0
2014-03-21,AS14.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0854700854700855,7.0
2014-03-21,AS14.32,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,8.0
2014-03-21,AS14.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.142857142857143,7.0
2014-03-22,AS14.01,3038.4639995098114,3.0,1.0,476.737,1946.683,4.01,21.076,0.0,0.0,60.565,439.632,37.305,0.0,53.188,0.0,0.5149700598802395,0.8622754491017964,0.2817780197349776,7.0
2014-03-22,AS14.02,4683.95600271225,25.0,1.0,976.335,1745.644,86.36,0.0,0.0,0.0,43.204,408.66700000000003,780.617,0.0,0.0,0.0,-1.042654028436019,0.07109004739336493,0.6175315740798131,8.0
2014-03-22,AS14.03,1031.2650001049044,8.0,1.0,146.326,349.251,212.831,0.0,0.0,0.0,89.216,0.0,168.545,0.0,4.35,0.0,0.6991525423728814,1.271186440677966,0.24704028079033288,8.0
2014-03-22,AS14.05,569.3069996833807,0.0,0.0,13.041,367.428,136.664,0.0,0.0,0.0,83.638,0.0,0.0,0.0,7.036,0.0,-2.0,-0.6458333333333334,0.026595217183640062,4.0
2014-03-22,AS14.06,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.12,7.0
2014-03-22,AS14.07,2886.704000234604,0.0,0.0,128.172,2810.302,10.057,0.0,0.0,0.0,16.072,700.52,0.0,0.0,0.0,0.0,-0.4290322580645161,-0.36774193548387096,0.0972222222222222,7.0
2014-03-22,AS14.08,656.6230003833767,0.0,0.0,10.556999999999999,251.19899999999998,0.0,0.0,0.0,0.0,43.157,452.757,89.938,0.0,16.075,0.0,-0.5581395348837209,0.7790697674418605,0.03013142854618712,7.0
2014-03-22,AS14.09,2538.053000926972,0.0,0.0,40.973,1705.43,712.91,0.0,0.0,13.309,147.031,122.56800000000001,24.57,0.0,1.003,3.02,-0.015384615384615385,0.6338461538461538,0.09517948717948715,7.0
2014-03-22,AS14.13,5874.229000329971,0.0,0.0,282.877,3606.002,251.713,0.0,0.0,0.0,141.126,654.827,0.0,0.0,0.0,0.0,1.1353383458646618,1.568922305764411,0.11432929656917039,8.0
2014-03-22,AS14.14,5415.441999435423,0.0,0.0,1603.837,2689.262,101.674,64.294,0.0,0.0,268.738,1670.202,0.0,0.0,12.133,0.0,-0.5664556962025317,-0.09968354430379747,0.13579920178200816,6.0
2014-03-22,AS14.15,358.5930004119873,0.0,0.0,49.685,80.51,0.0,0.0,0.0,0.0,22.17,0.0,0.0,0.0,0.0,0.0,-0.5555555555555556,1.0,0.0694653929948047,7.0
2014-03-22,AS14.16,51.71999979019165,3.0,2.0,53.972,189.52100000000002,18.061,0.0,0.0,0.0,10.077,15.412,0.0,0.0,0.0,0.0,1.0731707317073171,0.8536585365853658,0.2429470184555343,7.0
2014-03-22,AS14.17,1869.3270010948181,0.0,0.0,229.85,1588.858,15.419,0.0,0.0,0.0,44.653,678.268,64.724,0.0,17.126,0.0,0.4051094890510949,0.8321167883211679,0.23416565251261898,7.0
2014-03-22,AS14.19,1352.5580000877383,7.0,0.0,391.384,1013.273,0.0,0.0,0.0,0.0,98.563,71.613,0.0,0.0,0.0,0.0,-1.2459016393442623,0.7090163934426229,0.13007623921418465,7.0
2014-03-22,AS14.20,582.3540003299713,0.0,0.0,4.043,402.935,0.0,0.0,0.0,0.0,15.455,3.013,0.0,88.14,0.0,0.0,1.0,-0.2676056338028169,0.023604590505998925,6.0
2014-03-22,AS14.23,3557.0980017185225,0.0,1.0,84.628,1242.675,254.04399999999998,0.0,0.0,0.0,184.122,199.737,0.0,1216.493,0.0,0.0,0.0,1.0,0.41994408107235126,7.0
2014-03-22,AS14.26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0
2014-03-22,AS14.29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0222222222222222,8.0
2014-03-22,AS14.30,2602.0800004005423,0.0,0.0,385.064,2604.304,112.256,0.0,0.0,0.0,131.816,626.0889999999999,0.0,72.328,74.434,0.0,-0.71280276816609,1.0,0.19175274959396044,8.0
2014-03-22,AS14.32,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,8.0
2014-03-22,AS14.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.142857142857143,7.0
2014-03-23,AS14.01,2780.277001142501,0.0,0.0,540.915,2680.535,4.028,43.403,0.0,0.0,40.604,649.414,0.0,0.0,30.086,30.386,0.48742138364779874,0.779874213836478,0.1537336999423458,6.0
2014-03-23,AS14.02,2861.1730008125305,8.0,1.0,644.061,1241.311,94.34700000000001,0.0,0.0,0.0,27.543,171.994,1119.387,0.0,0.0,0.0,-0.9269521410579346,0.6523929471032746,0.4648590900774778,6.0
2014-03-23,AS14.03,1884.5020005702977,1.0,1.0,235.005,611.4010000000001,294.176,36.364,0.0,7.623,161.499,0.0,275.40500000000003,0.0,0.0,44.854,-0.35987261146496813,1.410828025477707,0.1624002726657295,9.0
2014-03-23,AS14.05,994.3900001049044,1.0,9.0,28.019,893.332,171.718,0.0,0.0,0.0,91.277,0.0,0.0,0.0,0.0,0.0,-1.1676300578034682,-0.930635838150289,0.20232289177466975,4.0
2014-03-23,AS14.06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.12,7.0
2014-03-23,AS14.07,3941.474996328354,0.0,0.0,118.339,3913.118,23.122,0.0,0.0,0.0,14.07,766.535,0.0,0.0,0.0,0.0,0.29337539432176657,1.5678233438485805,0.0972222222222222,8.0
2014-03-23,AS14.08,982.026000261307,2.0,0.0,86.199,372.317,0.0,0.0,0.0,0.0,66.636,639.527,187.966,0.0,36.167,0.0,-0.359375,0.9453125,0.16485875290644192,7.0
2014-03-23,AS14.09,3674.5409996509566,0.0,1.0,106.437,1983.426,557.209,0.0,0.0,0.0,68.399,18.333,63.02,0.0,3.054,0.0,0.6920821114369502,0.30791788856304986,0.0382697947214076,7.0
2014-03-23,AS14.13,3301.3180007934557,0.0,2.0,109.012,2206.884,39.069,0.0,0.0,0.0,94.526,249.13299999999998,0.0,19.359,0.0,0.0,1.8368794326241136,0.8049645390070922,0.1036183482991994,7.0
2014-03-23,AS14.14,4313.49800157547,0.0,0.0,1311.826,1495.469,223.793,5.044,0.0,0.0,215.501,845.1949999999999,0.0,0.0,0.0,0.0,-0.3333333333333333,0.3988439306358382,0.12075805955084323,6.0
2014-03-23,AS14.15,19.579000234603882,0.0,0.0,29.591,0.0,0.0,0.0,0.0,0.0,10.102,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,0.18555900621118018,7.0
2014-03-23,AS14.16,244.02100014686587,6.0,3.0,108.477,204.495,2.107,13.047,0.0,0.0,23.124,191.314,0.0,0.0,0.0,0.0,-1.3278688524590163,1.0,0.11253415300546442,7.0
2014-03-23,AS14.17,1603.4419996738434,0.0,1.0,249.107,1063.269,46.377,0.0,0.0,0.0,35.186,1215.912,135.24200000000002,0.0,0.0,0.0,0.8109243697478992,0.8109243697478992,0.1268314059268925,8.0
2014-03-23,AS14.19,427.47599887847883,4.0,0.0,163.732,101.494,0.0,0.0,0.0,0.0,64.708,67.619,0.0,0.0,0.0,0.0,-0.8421052631578947,0.7789473684210526,0.05034170325932344,7.0
2014-03-23,AS14.20,540.8800001144402,0.0,1.0,9.013000000000002,511.161,0.0,0.0,0.0,0.0,19.415,0.0,0.0,22.147,0.0,0.0,0.7111111111111111,0.6222222222222222,0.04835390946502055,7.0
2014-03-23,AS14.23,3147.2950015068054,1.0,0.0,254.032,4961.047,392.33,0.0,0.0,0.0,66.582,6221.599,0.0,111.534,21.201999999999998,0.0,-0.3406998158379374,1.0,0.24589438146777942,7.0
2014-03-23,AS14.25,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666666667,7.0
2014-03-23,AS14.26,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,8.0
2014-03-23,AS14.29,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0222222222222222,8.0
2014-03-23,AS14.30,1160.003999710082,0.0,0.0,438.906,1733.441,92.557,0.0,0.0,0.0,37.13,1190.673,0.0,51.409,76.416,22.074,-0.3562231759656652,1.0,0.09732851344917896,8.0
2014-03-23,AS14.31,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0854700854700855,7.0
2014-03-23,AS14.32,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,8.0
2014-03-23,AS14.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.142857142857143,7.0
2014-03-24,AS14.01,5953.697000980377,10.0,0.0,731.456,5070.628,70.289,34.106,0.0,3.01,66.558,1362.785,35.004999999999995,0.0,10.064,0.0,0.817741935483871,0.035483870967741936,0.12738070606622565,6.0
2014-03-24,AS14.02,1848.1489992141724,5.0,0.0,504.979,895.092,107.881,0.0,0.0,0.0,81.80799999999999,232.801,0.0,0.0,0.0,0.0,0.0473186119873817,-0.31230283911671924,0.2685146636755744,6.0
2014-03-24,AS14.03,2099.176999807358,3.0,0.0,38.585,837.814,398.361,105.21700000000001,0.0,22.283,211.078,0.0,0.0,11.064,5.136,0.0,-0.48632218844984804,1.452887537993921,0.18041858726775856,8.0
2014-03-24,AS14.05,400.65300083160395,0.0,1.0,43.925,568.154,72.041,0.0,0.0,0.0,39.417,0.0,0.0,99.93799999999999,0.0,0.0,-2.0,-0.6966292134831461,0.015820359044562807,4.0
2014-03-24,AS14.06,1851.4589998722083,3.0,0.0,15.215999999999998,929.4150000000001,296.948,0.0,0.0,0.0,57.76,292.297,0.0,0.0,0.0,0.0,-1.0,0.0,0.05921317008084137,7.0
2014-03-24,AS14.07,2253.5749986171722,4.0,9.0,350.799,2504.136,1.01,0.0,0.0,0.0,8.022,168.829,58.215,0.0,0.0,0.0,0.5872235872235873,1.0,0.0972222222222222,8.0
2014-03-24,AS14.08,924.7309999465947,0.0,0.0,14.427,194.055,0.0,0.0,0.0,0.0,52.022999999999996,949.6949999999999,0.0,0.0,11.062999999999999,0.0,-0.47368421052631576,1.0,0.05580120143700826,7.0
2014-03-24,AS14.09,3520.6870005130763,0.0,0.0,60.258,2346.286,623.091,54.492,0.0,4.090999999999999,50.423,638.639,250.549,324.702,20.666999999999998,0.0,0.7007125890736342,0.34441805225653205,0.17729612034837688,7.0
2014-03-24,AS14.13,2945.6450004577637,2.0,0.0,102.8,1712.024,53.594,0.0,0.0,0.0,97.92,186.043,0.0,0.0,0.0,0.0,1.165938864628821,1.7336244541484715,0.4096336024052438,9.0
2014-03-24,AS14.14,6446.629000425339,0.0,0.0,1038.719,3204.464,73.006,170.056,0.0,0.0,57.625,950.617,210.029,0.0,0.0,0.0,-0.7266187050359713,0.289568345323741,0.15134963952795713,6.0
2014-03-24,AS14.15,326.5949997901914,0.0,0.0,49.712,38.207,0.0,0.0,0.0,0.0,8.046,0.0,0.0,0.0,0.0,0.0,1.0,0.5833333333333334,0.0,7.0
2014-03-24,AS14.16,308.9860002994537,0.0,0.0,147.85,222.79199999999997,0.0,6.032,0.0,0.0,10.417,81.677,0.0,0.0,0.0,0.0,-0.576271186440678,0.8135593220338984,0.08497344504946693,7.0
2014-03-24,AS14.17,3134.954999923707,4.0,0.0,329.313,1890.884,25.328000000000003,0.0,0.0,0.0,36.194,754.829,259.244,0.0,42.138999999999996,0.0,0.42480211081794195,0.42480211081794195,0.334169350420411,6.0
2014-03-24,AS14.19,1558.5340008735661,5.0,0.0,184.42600000000002,1387.012,26.125,0.0,0.0,0.0,53.411,0.0,0.0,0.0,0.0,0.0,0.051643192488262914,0.09389671361502347,0.20273557647175464,6.0
2014-03-24,AS14.20,249.11499953269964,0.0,1.0,115.908,211.984,0.0,0.0,0.0,0.0,14.054,228.282,0.0,0.0,0.0,0.0,-0.3230769230769231,0.6,0.08123076923076923,7.0
2014-03-24,AS14.23,5732.588001012801,0.0,0.0,801.474,2911.116,47.856,0.0,0.0,0.0,239.161,873.957,39.085,280.964,3.016,0.0,-0.20781527531083482,-0.10124333925399645,0.40816001392155915,6.0
2014-03-24,AS14.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666666667,7.0
2014-03-24,AS14.26,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,7.0
2014-03-24,AS14.27,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.28125,6.0
2014-03-24,AS14.28,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0681818181818182,7.0
2014-03-24,AS14.29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0222222222222222,8.0
2014-03-24,AS14.30,2743.0819993019127,0.0,0.0,591.456,2140.429,56.291,72.392,0.0,3.018,73.702,1359.088,0.0,15.109,94.495,15.07,-0.10850439882697947,1.0,0.18623370129277647,8.0
2014-03-24,AS14.31,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0854700854700855,7.0
2014-03-24,AS14.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,8.0
2014-03-24,AS14.33,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.142857142857143,7.0
2014-03-25,AS14.01,3326.4939990043626,0.0,1.0,445.343,3673.328,18.066,43.054,0.0,0.0,31.68,1233.253,0.0,79.546,222.893,0.0,0.3553299492385787,0.4720812182741117,0.15995601430425788,6.0
2014-03-25,AS14.02,2860.5049998760232,7.0,0.0,887.078,1355.016,36.23,0.0,0.0,0.0,50.375,148.447,0.0,0.0,0.0,0.0,-1.1,0.9,0.3719384320888076,8.0
2014-03-25,AS14.03,2560.412000179291,6.0,1.0,141.374,1172.364,338.802,0.0,0.0,29.642,44.311,0.0,0.0,47.324,28.843000000000004,0.0,-0.2520775623268698,1.0692520775623269,0.2502784369585768,7.0
2014-03-25,AS14.05,2542.245001077653,0.0,1.0,14.139,1390.272,284.891,0.0,0.0,0.0,71.484,0.0,0.0,157.198,31.786,0.0,-1.1814516129032258,0.1935483870967742,0.056086874326499295,5.0
2014-03-25,AS14.06,4071.2350006103493,0.0,0.0,8.036,2403.997,598.194,0.0,0.0,76.825,75.181,666.809,0.0,0.0,0.0,0.0,-0.26287262872628725,0.4878048780487805,0.14042208920257693,7.0
2014-03-25,AS14.07,2891.900998830794,4.0,0.0,301.019,2839.511,42.571,0.0,0.0,0.0,47.627,391.256,130.934,0.0,0.0,0.0,-0.3081632653061224,1.2020408163265306,0.1364741530187539,8.0
2014-03-25,AS14.08,726.2829999923706,0.0,1.0,13.602,69.815,7.161,0.0,0.0,0.0,46.93600000000001,441.331,0.0,0.0,0.0,0.0,-0.8941176470588236,1.0,0.044473691437359256,7.0
2014-03-25,AS14.09,4807.627001285551,1.0,0.0,80.35900000000001,2174.052,712.497,38.774,0.0,10.256,72.38,122.999,32.474,0.0,3.016,17.433,0.45012165450121655,-0.21897810218978103,0.042619626926196266,6.0
2014-03-25,AS14.12,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169491525423729,6.0
2014-03-25,AS14.13,3175.8079993724823,0.0,0.0,17.067999999999998,2623.543,36.262,0.0,0.0,0.0,139.925,381.363,141.408,0.0,25.496,0.0,0.30223880597014924,1.9738805970149254,0.11554074257866677,8.0
2014-03-25,AS14.14,5406.073999643327,1.0,1.0,1307.783,3362.82,0.0,32.222,0.0,0.0,141.946,755.902,1162.16,0.0,0.0,0.0,0.28861154446177845,-0.5460218408736349,0.22070295206408452,6.0
2014-03-25,AS14.15,525.9370002746581,1.0,0.0,54.227999999999994,261.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714285714,1.0,0.01576354679802953,7.0
2014-03-25,AS14.16,658.783999919891,0.0,1.0,191.50199999999998,258.544,0.0,0.0,0.0,0.0,21.061,161.01,0.0,0.0,0.0,0.0,0.28,0.7,0.15341199930912108,6.0
2014-03-25,AS14.17,1620.8179998397832,0.0,0.0,94.601,804.213,42.927,0.0,0.0,0.0,27.1,594.585,0.0,0.0,9.866,0.0,0.591715976331361,1.0,0.11430038590820098,8.0
2014-03-25,AS14.19,2459.1799995899205,12.0,0.0,428.394,1837.791,0.0,0.0,0.0,0.0,54.303,0.0,0.0,0.0,0.0,0.0,-1.1901408450704225,0.19014084507042253,0.2406024299299691,6.0
2014-03-25,AS14.20,1643.072000265121,0.0,0.0,310.727,242.46599999999998,3.011,0.0,347.38599999999997,0.0,130.525,523.087,0.0,105.369,88.629,0.0,-0.4472049689440994,-0.37267080745341613,0.15760524499654943,7.0
2014-03-25,AS14.23,4358.88999891281,0.0,0.0,553.033,3582.637,278.428,0.0,0.0,0.0,151.833,0.0,180.392,128.804,0.0,0.0,-0.3854389721627409,0.30620985010706636,0.3005366948040294,6.0
2014-03-25,AS14.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,7.0
2014-03-25,AS14.27,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.28125,6.0
2014-03-25,AS14.29,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0222222222222222,8.0
2014-03-25,AS14.30,3472.7790014743805,2.0,0.0,593.051,3408.689,66.54899999999999,25.429000000000002,0.0,0.0,58.034000000000006,1100.952,0.0,29.197,58.283,0.0,-0.033766233766233764,1.0,0.18395662760608741,8.0
2014-03-25,AS14.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0854700854700855,7.0
2014-03-25,AS14.32,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,8.0
2014-03-25,AS14.33,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.142857142857143,7.0
2014-03-26,AS14.01,5123.954999923706,0.0,0.0,608.67,4399.854,31.131,52.331,0.0,0.0,56.525,1589.301,0.0,0.0,33.365,0.0,-0.37404580152671757,0.6946564885496184,0.14079239656661624,7.0
2014-03-26,AS14.02,3454.7970006465907,5.0,0.0,664.945,1478.846,174.794,0.0,0.0,0.0,41.95,688.913,0.0,0.0,0.0,0.0,-1.416867469879518,0.4433734939759036,0.4400871543639992,7.0
2014-03-26,AS14.03,2511.2559988498692,1.0,0.0,118.63900000000001,1123.727,438.068,22.108,0.0,20.684,72.68,0.0,12.84,7.649,0.0,0.0,0.5126050420168067,0.5434173669467787,0.18169269982481645,8.0
2014-03-26,AS14.05,2834.215999841689,0.0,1.0,38.57599999999999,1814.875,154.762,0.0,0.0,0.0,93.703,0.0,0.0,124.287,0.0,0.0,-0.14563106796116504,0.4029126213592233,0.07586180125661836,6.0
2014-03-26,AS14.06,4105.999000787735,2.0,0.0,32.399,2473.402,815.987,0.0,0.0,0.0,60.047,1585.7530000000002,564.176,0.0,0.0,0.0,0.2908366533864542,1.2231075697211156,0.27849723977704355,7.0
2014-03-26,AS14.07,2645.2410001754765,8.0,4.0,424.861,2374.659,0.0,0.0,0.0,0.0,43.153999999999996,670.895,35.133,0.0,0.0,0.0,-0.05555555555555555,0.8838383838383839,0.1565727362000181,7.0
2014-03-26,AS14.08,1433.1120009422302,0.0,5.0,115.059,895.011,0.0,0.0,0.0,0.0,45.977999999999994,413.674,0.0,0.0,11.029,0.0,-0.12571428571428572,0.2057142857142857,0.16874968548590008,6.0
2014-03-26,AS14.09,3157.7530004978175,3.0,2.0,95.873,1315.97,622.505,0.0,0.0,1.004,46.913,318.847,0.0,0.0,25.442,0.0,0.3125,0.6842105263157895,0.2198157342128531,8.0
2014-03-26,AS14.13,3839.7779991626735,1.0,1.0,224.868,3506.982,33.876,0.0,0.0,0.0,83.821,244.409,0.0,0.0,0.0,0.0,-0.569620253164557,1.0936708860759494,0.3024755741144241,9.0
2014-03-26,AS14.14,7203.99699997902,1.0,1.0,1187.155,3290.933,87.989,6.048,0.0,0.0,367.903,733.9920000000001,104.18900000000001,0.0,0.0,0.0,-0.2367601246105919,1.0545171339563864,0.25292196740063183,7.0
2014-03-26,AS14.15,341.3829996585849,7.0,3.0,244.394,627.679,0.0,0.0,0.0,0.0,102.43599999999999,0.0,62.299,0.0,0.0,0.0,1.4803921568627452,0.6764705882352942,0.2718170122455113,7.0
2014-03-26,AS14.16,48.48799991607665,0.0,1.0,75.12,36.309,0.0,64.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9210526315789473,0.868421052631579,0.33590225563909754,6.0
2014-03-26,AS14.17,1799.2780010700228,2.0,0.0,506.081,1400.474,20.033,0.0,0.0,0.0,43.175,1050.225,0.0,0.0,29.112000000000002,0.0,0.11042944785276074,0.9171779141104295,0.14840860488939256,7.0
2014-03-26,AS14.19,2165.603999614715,6.0,0.0,249.112,1111.3220000000001,0.0,0.0,0.0,0.0,49.532,139.746,0.0,2.006,0.0,0.0,-0.6954732510288066,0.5679012345679012,0.20038205603448764,6.0
2014-03-26,AS14.20,333.0699996948243,0.0,0.0,41.602000000000004,80.782,30.833,0.0,0.0,0.0,72.931,347.365,0.0,0.0,0.0,0.0,0.01639344262295082,0.01639344262295082,0.050936768149882856,6.0
2014-03-26,AS14.23,4082.741998195649,1.0,1.0,478.381,3140.405,114.574,0.0,179.902,0.0,76.025,145.66899999999998,22.086,85.333,0.0,0.0,-0.4336842105263158,1.2778947368421052,0.43081325685521055,7.0
2014-03-26,AS14.25,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666666667,7.0
2014-03-26,AS14.26,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,6.0
2014-03-26,AS14.27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.28125,6.0
2014-03-26,AS14.28,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0681818181818182,7.0
2014-03-26,AS14.30,3279.75400018692,15.0,0.0,652.033,3882.444,81.935,0.0,0.0,13.068,57.747,1917.666,0.0,0.0,58.241,6.087,0.21956521739130436,0.5826086956521739,0.24627216183250553,8.0
2014-03-26,AS14.32,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,8.0
2014-03-26,AS14.33,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.142857142857143,7.0
2014-03-27,AS14.01,4165.831999778747,2.0,1.0,795.431,3956.983,39.289,42.219,0.0,72.082,58.532,440.767,47.314,0.0,127.80199999999999,0.0,0.02066115702479339,0.9669421487603306,0.25610021505140457,7.0
2014-03-27,AS14.02,2965.298998832703,3.0,0.0,637.13,1942.047,43.096000000000004,0.0,0.0,0.0,86.3,81.366,0.0,0.0,67.163,0.0,0.2482598607888631,1.1415313225058004,0.3219133062237302,8.0
